year,race,driver,real_time_seconds,Driver_x,Event,HistAvgGapToPole,Driver_y,DriverOverallAvg,BaselinePredGap,ActualPole2025,ActualGapToPole2025,BaselineError
2025,Chinese Grand Prix,PIA,90.641,PIA,Chinese Grand Prix,0.6129999999999995,PIA,0.7748913043478266,0.6129999999999995,90.641,0.0,0.6129999999999995
2025,Chinese Grand Prix,RUS,90.723,RUS,Chinese Grand Prix,2.2395000000000067,RUS,1.7283437499999998,2.2395000000000067,90.641,0.08199999999999363,2.157500000000013
2025,Chinese Grand Prix,SAI,91.628,SAI,Chinese Grand Prix,1.3064999999999998,SAI,0.9011746031746035,1.3064999999999998,90.641,0.9869999999999948,0.319500000000005
2025,Chinese Grand Prix,STR,91.773,STR,Chinese Grand Prix,1.961500000000001,STR,2.286904,1.961500000000001,90.641,1.1319999999999908,0.8295000000000101
2025,Chinese Grand Prix,TSU,91.238,TSU,Chinese Grand Prix,2.0859999999999985,TSU,1.9705172413793104,2.0859999999999985,90.641,0.5969999999999942,1.4890000000000043
2025,Chinese Grand Prix,VER,90.817,VER,Chinese Grand Prix,0.2710000000000008,VER,0.3226587301587303,0.2710000000000008,90.641,0.17599999999998772,0.09500000000001307
2025,Japanese Grand Prix,ALB,87.615,ALB,Japanese Grand Prix,1.4927500000000045,ALB,1.749718446601942,1.4927500000000045,86.983,0.6319999999999908,0.8607500000000137
2025,Japanese Grand Prix,ALO,87.897,ALO,Japanese Grand Prix,1.031666666666671,ALO,1.1108,1.031666666666671,86.983,0.9140000000000015,0.11766666666666947
2025,Japanese Grand Prix,ANT,87.555,,,,,,,86.983,0.5720000000000027,
2025,Japanese Grand Prix,BEA,87.711,,,,BEA,3.532333333333336,3.532333333333336,86.983,0.7279999999999944,2.8043333333333416
2025,Japanese Grand Prix,BOR,88.622,,,,,,,86.983,1.6389999999999958,
2025,Japanese Grand Prix,DOO,88.877,,,,DOO,1.5100000000000051,1.5100000000000051,86.983,1.8939999999999912,0.38399999999998613
2025,Japanese Grand Prix,GAS,87.822,GAS,Japanese Grand Prix,1.8217500000000015,GAS,1.7837499999999997,1.8217500000000015,86.983,0.8389999999999986,0.9827500000000029
2025,Japanese Grand Prix,HAD,87.569,,,,,,,86.983,0.5859999999999985,
2025,Japanese Grand Prix,HAM,87.61,HAM,Japanese Grand Prix,0.698750000000004,HAM,0.6594803149606296,0.698750000000004,86.983,0.6269999999999953,0.07175000000000864
2025,Japanese Grand Prix,HUL,88.57,HUL,Japanese Grand Prix,2.0913333333333384,HUL,1.9244583333333343,2.0913333333333384,86.983,1.586999999999989,0.5043333333333493
2025,Japanese Grand Prix,LAW,87.906,LAW,Japanese Grand Prix,1.5480000000000018,LAW,2.5228181818181836,1.5480000000000018,86.983,0.9230000000000018,0.625
2025,Japanese Grand Prix,LEC,87.299,LEC,Japanese Grand Prix,0.36325000000000074,LEC,0.7576015625000003,0.36325000000000074,86.983,0.3160000000000025,0.04724999999999824
2025,Japanese Grand Prix,NOR,86.995,NOR,Japanese Grand Prix,0.869250000000001,NOR,1.0998046875000003,0.869250000000001,86.983,0.012000000000000455,0.8572500000000005
2025,Japanese Grand Prix,OCO,88.696,OCO,Japanese Grand Prix,1.3946666666666705,OCO,1.7903238095238099,1.3946666666666705,86.983,1.7129999999999939,0.31833333333332337
2025,Japanese Grand Prix,PIA,87.027,PIA,Japanese Grand Prix,0.5720000000000027,PIA,0.7748913043478266,0.5720000000000027,86.983,0.04399999999999693,0.5280000000000058
2025,Japanese Grand Prix,RUS,87.318,RUS,Japanese Grand Prix,1.6344999999999992,RUS,1.7283437499999998,1.6344999999999992,86.983,0.33499999999999375,1.2995000000000054
2025,Japanese Grand Prix,SAI,87.836,SAI,Japanese Grand Prix,0.6887500000000024,SAI,0.9011746031746035,0.6887500000000024,86.983,0.8529999999999944,0.164249999999992
2025,Japanese Grand Prix,STR,89.271,STR,Japanese Grand Prix,2.1317500000000003,STR,2.286904,2.1317500000000003,86.983,2.2879999999999967,0.15624999999999645
2025,Japanese Grand Prix,TSU,87.967,TSU,Japanese Grand Prix,1.348999999999999,TSU,1.9705172413793104,1.348999999999999,86.983,0.9839999999999947,0.36500000000000443
2025,Japanese Grand Prix,VER,86.983,VER,Japanese Grand Prix,0.19675000000000153,VER,0.3226587301587303,0.19675000000000153,86.983,0.0,0.19675000000000153
2025,Bahrain Grand Prix,ALB,92.04,ALB,Bahrain Grand Prix,1.5144000000000006,ALB,1.749718446601942,1.5144000000000006,89.841,2.1990000000000123,0.6846000000000116
2025,Bahrain Grand Prix,ALO,91.634,ALO,Bahrain Grand Prix,0.8299999999999947,ALO,1.1108,0.8299999999999947,89.841,1.7930000000000064,0.9630000000000116
2025,Bahrain Grand Prix,ANT,90.213,,,,,,,89.841,0.3719999999999999,
2025,Bahrain Grand Prix,BEA,92.373,,,,BEA,3.532333333333336,3.532333333333336,89.841,2.5320000000000107,1.0003333333333253
2025,Bahrain Grand Prix,BOR,92.186,,,,,,,89.841,2.345000000000013,
2025,Bahrain Grand Prix,DOO,91.245,,,,DOO,1.5100000000000051,1.5100000000000051,89.841,1.4040000000000106,0.10599999999999454
2025,Bahrain Grand Prix,GAS,90.216,GAS,Bahrain Grand Prix,1.4981666666666626,GAS,1.7837499999999997,1.4981666666666626,89.841,0.375,1.1231666666666626
2025,Bahrain Grand Prix,HAD,91.271,,,,,,,89.841,1.4300000000000068,
2025,Bahrain Grand Prix,HAM,90.772,HAM,Bahrain Grand Prix,0.40383333333333127,HAM,0.6594803149606296,0.40383333333333127,89.841,0.9310000000000116,0.5271666666666803
2025,Bahrain Grand Prix,HUL,91.693,HUL,Bahrain Grand Prix,1.543499999999998,HUL,1.9244583333333343,1.543499999999998,89.841,1.8520000000000039,0.30850000000000577
2025,Bahrain Grand Prix,LAW,92.165,,,,LAW,2.5228181818181836,2.5228181818181836,89.841,2.3240000000000123,0.19881818181817135
2025,Bahrain Grand Prix,LEC,90.175,LEC,Bahrain Grand Prix,0.47433333333333394,LEC,0.7576015625000003,0.47433333333333394,89.841,0.3340000000000032,0.14033333333333076
2025,Bahrain Grand Prix,NOR,90.267,NOR,Bahrain Grand Prix,1.1673333333333342,NOR,1.0998046875000003,1.1673333333333342,89.841,0.42600000000000193,0.7413333333333323
2025,Bahrain Grand Prix,OCO,91.594,OCO,Bahrain Grand Prix,1.5879999999999996,OCO,1.7903238095238099,1.5879999999999996,89.841,1.7530000000000001,0.16500000000000048
2025,Bahrain Grand Prix,PIA,89.841,PIA,Bahrain Grand Prix,1.4555000000000007,PIA,0.7748913043478266,1.4555000000000007,89.841,0.0,1.4555000000000007
2025,Bahrain Grand Prix,RUS,90.009,RUS,Bahrain Grand Prix,1.6479999999999986,RUS,1.7283437499999998,1.6479999999999986,89.841,0.16800000000000637,1.4799999999999922
2025,Bahrain Grand Prix,SAI,90.68,SAI,Bahrain Grand Prix,0.7644999999999982,SAI,0.9011746031746035,0.7644999999999982,89.841,0.8390000000000128,0.07450000000001467
2025,Bahrain Grand Prix,STR,92.283,STR,Bahrain Grand Prix,1.6286666666666652,STR,2.286904,1.6286666666666652,89.841,2.4420000000000073,0.8133333333333421
2025,Bahrain Grand Prix,TSU,91.228,TSU,Bahrain Grand Prix,1.6144999999999996,TSU,1.9705172413793104,1.6144999999999996,89.841,1.3870000000000005,0.22749999999999915
2025,Bahrain Grand Prix,VER,90.423,VER,Bahrain Grand Prix,0.23949999999999724,VER,0.3226587301587303,0.23949999999999724,89.841,0.5820000000000078,0.3425000000000106
2025,Saudi Arabian Grand Prix,ALB,88.109,ALB,Saudi Arabian Grand Prix,1.8430000000000035,ALB,1.749718446601942,1.8430000000000035,87.294,0.8149999999999977,1.0280000000000058
2025,Saudi Arabian Grand Prix,ALO,88.303,ALO,Saudi Arabian Grand Prix,0.7987500000000054,ALO,1.1108,0.7987500000000054,87.294,1.0090000000000003,0.21024999999999494
2025,Saudi Arabian Grand Prix,ANT,87.798,,,,,,,87.294,0.5040000000000049,
2025,Saudi Arabian Grand Prix,BEA,88.536,BEA,Saudi Arabian Grand Prix,1.1700000000000017,BEA,3.532333333333336,1.1700000000000017,87.294,1.2420000000000044,0.07200000000000273
2025,Saudi Arabian Grand Prix,BOR,89.462,,,,,,,87.294,2.1680000000000064,
2025,Saudi Arabian Grand Prix,DOO,88.739,,,,DOO,1.5100000000000051,1.5100000000000051,87.294,1.4450000000000074,0.06499999999999773
2025,Saudi Arabian Grand Prix,GAS,88.025,GAS,Saudi Arabian Grand Prix,1.1917500000000025,GAS,1.7837499999999997,1.1917500000000025,87.294,0.7310000000000088,0.4607499999999938
2025,Saudi Arabian Grand Prix,HAD,88.418,,,,,,,87.294,1.1240000000000094,
2025,Saudi Arabian Grand Prix,HAM,88.102,HAM,Saudi Arabian Grand Prix,1.0222499999999997,HAM,0.6594803149606296,1.0222499999999997,87.294,0.8080000000000069,0.21424999999999272
2025,Saudi Arabian Grand Prix,HUL,88.782,HUL,Saudi Arabian Grand Prix,1.704000000000003,HUL,1.9244583333333343,1.704000000000003,87.294,1.4879999999999995,0.21600000000000352
2025,Saudi Arabian Grand Prix,LAW,88.191,,,,LAW,2.5228181818181836,2.5228181818181836,87.294,0.8970000000000056,1.625818181818178
2025,Saudi Arabian Grand Prix,LEC,87.67,LEC,Saudi Arabian Grand Prix,0.2605000000000004,LEC,0.7576015625000003,0.2605000000000004,87.294,0.3760000000000048,0.11550000000000438
2025,Saudi Arabian Grand Prix,NOR,87.481,NOR,Saudi Arabian Grand Prix,1.2405000000000044,NOR,1.0998046875000003,1.2405000000000044,87.294,0.1869999999999976,1.0535000000000068
2025,Saudi Arabian Grand Prix,OCO,89.092,OCO,Saudi Arabian Grand Prix,1.18675,OCO,1.7903238095238099,1.18675,87.294,1.7980000000000018,0.6112500000000018
2025,Saudi Arabian Grand Prix,PIA,87.304,PIA,Saudi Arabian Grand Prix,0.7974999999999994,PIA,0.7748913043478266,0.7974999999999994,87.294,0.010000000000005116,0.7874999999999943
2025,Saudi Arabian Grand Prix,RUS,87.407,RUS,Saudi Arabian Grand Prix,0.9387500000000024,RUS,1.7283437499999998,0.9387500000000024,87.294,0.11299999999999955,0.8257500000000029
2025,Saudi Arabian Grand Prix,SAI,88.024,SAI,Saudi Arabian Grand Prix,0.5313333333333313,SAI,0.9011746031746035,0.5313333333333313,87.294,0.730000000000004,0.19866666666667265
2025,Saudi Arabian Grand Prix,STR,88.645,STR,Saudi Arabian Grand Prix,1.3427499999999988,STR,2.286904,1.3427499999999988,87.294,1.350999999999999,0.008250000000000313
2025,Saudi Arabian Grand Prix,TSU,87.99,TSU,Saudi Arabian Grand Prix,1.1533333333333313,TSU,1.9705172413793104,1.1533333333333313,87.294,0.695999999999998,0.45733333333333337
2025,Saudi Arabian Grand Prix,VER,87.294,VER,Saudi Arabian Grand Prix,0.22475000000000023,VER,0.3226587301587303,0.22475000000000023,87.294,0.0,0.22475000000000023
2025,Miami Grand Prix,ALB,86.682,ALB,Miami Grand Prix,1.5176666666666705,ALB,1.749718446601942,1.5176666666666705,86.204,0.47800000000000864,1.0396666666666619
2025,Miami Grand Prix,ALO,87.604,ALO,Miami Grand Prix,0.9443333333333328,ALO,1.1108,0.9443333333333328,86.204,1.4000000000000057,0.4556666666666729
2025,Miami Grand Prix,ANT,86.271,,,,,,,86.204,0.06700000000000728,
2025,Miami Grand Prix,BEA,87.999,,,,BEA,3.532333333333336,3.532333333333336,86.204,1.7950000000000017,1.7373333333333343
2025,Miami Grand Prix,BOR,87.151,,,,,,,86.204,0.9470000000000027,
2025,Miami Grand Prix,DOO,87.186,,,,DOO,1.5100000000000051,1.5100000000000051,86.204,0.9820000000000135,0.5279999999999916
2025,Miami Grand Prix,GAS,87.71,GAS,Miami Grand Prix,0.8089999999999975,GAS,1.7837499999999997,0.8089999999999975,86.204,1.5060000000000002,0.6970000000000027
2025,Miami Grand Prix,HAD,86.987,,,,,,,86.204,0.7830000000000013,
2025,Miami Grand Prix,HAM,87.006,HAM,Miami Grand Prix,0.7723333333333358,HAM,0.6594803149606296,0.7723333333333358,86.204,0.8020000000000067,0.02966666666667095
