Driver,Team,Year,Event,CircuitName,TrackLength_m,NumCorners,CornerDensity,GapToPole,TeamYearStrength,DriverSkillDelta,DriverCircuitAffinity,TyreConditionScore,CompoundPenalty,TyreLifePenalty,WeatherGripPenalty,TrackTempPenalty,RainfallPenalty,TrackTemp,Humidity,IsStreetCircuit,SpeedClassNum,NormTrackLength,NormNumCorners,NormCornerDensity,Altitude_m,DRSZones,CircuitArchetype,QualiSegmentNum,S1_share,S2_share,S3_share,LapTime_sec,PoleLapTime,Compound,TyreLife,QualiSegment
NOR,McLaren,2019,Italian Grand Prix,Monza,5261.551646812222,11.0,0.0020906380357711,1.3389999999999986,1.4045000000000059,0.039500000000003865,1.0359999999999943,0.05,0.0,0.05,0.04149999999999999,0.04,0.0,38.0,50.3,0,2,0.38666258986472024,-1.5677527631784072,-1.6053002230701332,120.0,2.0,Permanent-Fast,2,0.3343625226297646,0.33349453165687076,0.3321429457133646,80.646,79.307,SOFT,2.0,Q2
NOR,McLaren,2019,Japanese Grand Prix,Suzuka,5650.500064177964,18.0,0.0031855587639248,1.4000000000000057,1.4045000000000059,0.039500000000003865,1.0359999999999943,0.05,0.0,0.05,0.08699999999999997,0.03599999999999994,0.0,38.2,60.2,0,2,0.8597424407340858,0.3567172503483611,-0.29893057527368244,50.0,2.0,Permanent-Fast,3,0.3462538433713149,0.45303174172544763,0.2007144149032375,88.464,87.064,SOFT,2.0,Q3
NOR,McLaren,2019,Mexican Grand Prix,Hermanos Rodriguez,4309.0,17.0,0.0039452309120445,1.5640000000000072,1.4045000000000059,0.039500000000003865,0.9069999999999965,0.05,0.0,0.05,0.12849999999999995,0.11599999999999995,0.0,34.2,52.5,0,1,-0.7719306088718323,0.0817929627016799,0.6074479515566137,2240.0,2.0,Permanent-Medium,3,0.35603102644060686,0.3828778071853463,0.2610911663740468,76.322,74.758,SOFT,2.0,Q3
NOR,McLaren,2019,Monaco Grand Prix,Monaco,2982.89347053333,19.0,0.0063696542259026,1.558000000000007,1.4045000000000059,0.039500000000003865,0.472999999999999,0.15000000000000002,0.0,0.15000000000000002,0.06949999999999999,0.0,0.0,41.5,63.9,1,0,-2.3848804273745277,0.6316415379950423,3.5000710878223424,10.0,1.0,Street-Slow,2,0.26325916011376943,0.47037253917795996,0.2663683007082706,71.724,70.166,SOFT,4.0,Q2
NOR,McLaren,2019,Russian Grand Prix,Sochi Autodrom,5760.2985642132535,18.0,0.0031248380269432,1.6730000000000018,1.4045000000000059,0.039500000000003865,0.9069999999999965,0.05,0.0,0.05,0.24650000000000002,0.20200000000000004,0.0,29.9,58.9,0,1,0.993290890099623,0.3567172503483611,-0.37137758056360215,5.0,2.0,Permanent-Medium,3,0.3654730388741814,0.3420006216439267,0.292526339481892,93.301,91.628,SOFT,2.0,Q3
NOR,McLaren,2019,Singapore Grand Prix,Marina Bay,4956.5492831458605,23.0,0.0046403250903221,1.355000000000004,1.4045000000000059,0.039500000000003865,0.472999999999999,0.05,0.0,0.05,0.17750000000000005,0.12200000000000003,0.0,33.9,61.1,1,0,0.01568673220387009,1.731338688581767,1.436777339075894,10.0,1.0,Street-Slow,3,0.27421801336448987,0.38553068503259136,0.3402513016029189,97.572,96.217,SOFT,2.0,Q3
NOR,McLaren,2019,Spanish Grand Prix,Barcelona-Catalunya,4348.990357163425,16.0,0.003679014825509,1.931999999999988,1.4045000000000059,0.039500000000003865,0.9069999999999965,0.05,0.0,0.05,0.12099999999999995,0.08599999999999995,0.0,35.7,57.0,0,1,-0.7232901430454965,-0.1931313249450013,0.28982074233246696,110.0,1.0,Permanent-Medium,2,0.2818019602265381,0.3715249941813856,0.34667304559207635,77.338,75.406,SOFT,2.0,Q2
NOR,McLaren,2019,United States Grand Prix,COTA,5337.916050454483,20.0,0.0037467805433727,1.1460000000000008,1.4045000000000059,0.039500000000003865,1.0359999999999943,0.05,0.0,0.05,0.294,0.294,0.0,25.3,24.8,0,2,0.4795449852514533,0.9065658256417235,0.37067324124127227,230.0,3.0,Permanent-Fast,3,0.26772202844110543,0.4009873893211699,0.33129058223772473,93.175,92.029,SOFT,2.0,Q3
NOR,McLaren,2020,70th Anniversary Grand Prix,Silverstone,5729.156782444218,18.0,0.003141823602237,1.6240000000000094,1.295500000000004,-0.030500000000003524,1.0359999999999943,0.05,0.0,0.05,0.024000000000000056,0.004000000000000057,0.0,39.8,54.0,0,2,0.9554129895418016,0.3567172503483611,-0.3511117846537936,140.0,2.0,Permanent-Fast,3,0.3193320887782618,0.407084744981447,0.27358316624029133,86.778,85.154,SOFT,2.0,Q3
NOR,McLaren,2020,Abu Dhabi Grand Prix,Yas Marina,5333.449274375974,21.0,0.0039374144047628,0.2510000000000048,1.295500000000004,-0.030500000000003524,0.9069999999999965,0.05,0.0,0.05,0.319,0.256,0.0,27.2,62.6,0,1,0.4741120237924506,1.1814901132884046,0.59812193588988,10.0,2.0,Permanent-Medium,3,0.17867576991947387,0.42753175492423845,0.39379247515628757,95.497,95.246,SOFT,2.0,Q3
NOR,McLaren,2020,Austrian Grand Prix,Red Bull Ring,3999.68196710701,10.0,0.0025001987863632,0.6869999999999976,1.295500000000004,-0.030500000000003524,1.0359999999999943,0.05,0.0,0.05,0.0,0.0,0.0,48.8,33.3,0,2,-1.148155635993153,-1.8426770508250885,-1.1166459125389459,700.0,2.0,Permanent-Fast,3,0.2540156539779335,0.4425706472196901,0.3034136988023764,63.626,62.939,SOFT,2.0,Q3
NOR,McLaren,2020,Bahrain Grand Prix,Bahrain International,5006.652008539475,15.0,0.0029960140977275,1.2780000000000058,1.295500000000004,-0.030500000000003524,0.9069999999999965,0.05,0.0,0.05,0.30200000000000005,0.256,0.0,27.2,59.2,0,1,0.07662692066868529,-0.4680556125916825,-0.5250797315138804,35.0,2.0,Permanent-Medium,3,0.3182444489620745,0.42995414605497956,0.25180140498294595,88.542,87.264,SOFT,2.0,Q3
NOR,McLaren,2020,Belgian Grand Prix,Spa-Francorchamps,6775.131165030146,19.0,0.0028043737511782,1.4050000000000011,1.295500000000004,-0.030500000000003524,1.0359999999999943,0.05,0.0,0.05,0.3895,0.326,0.0,23.7,62.7,0,2,2.227636715963657,0.6316415379950423,-0.7537292817396346,300.0,2.0,Permanent-Fast,3,0.2984891434583126,0.42363404346513145,0.27787681307655593,102.657,101.252,SOFT,2.0,Q3
NOR,McLaren,2020,British Grand Prix,Silverstone,5729.156782444218,18.0,0.003141823602237,1.4789999999999992,1.295500000000004,-0.030500000000003524,1.0359999999999943,0.05,0.0,0.05,0.021499999999999988,0.0,0.0,40.6,54.3,0,2,0.9554129895418016,0.3567172503483611,-0.3511117846537936,140.0,2.0,Permanent-Fast,3,0.32138443962602875,0.40422233102515676,0.27439322934881444,85.782,84.303,SOFT,2.0,Q3
NOR,McLaren,2020,Eifel Grand Prix,Hockenheimring,4317.957322804004,17.0,0.0039370467860392,1.046999999999997,1.295500000000004,-0.030500000000003524,0.9069999999999965,0.05,0.0,0.05,0.508,0.47000000000000003,0.0,16.5,57.6,0,1,-0.7610357736003405,0.0817929627016799,0.5976833233674174,100.0,2.0,Permanent-Medium,3,0.3246211594605867,0.4173733722600677,0.2580054682793457,86.316,85.269,SOFT,2.0,Q3
NOR,McLaren,2020,Emilia Romagna Grand Prix,Imola,4909.0,19.0,0.003870442045223,1.2049999999999983,1.295500000000004,-0.030500000000003524,0.9069999999999965,0.2,0.0,0.2,0.40650000000000003,0.318,0.0,24.1,67.7,0,1,-0.04214769204173995,0.6316415379950423,0.5182160070911476,37.0,1.0,Permanent-Medium,3,0.3182292084369236,0.3442270163338413,0.3375437752292352,74.814,73.609,SOFT,5.0,Q3
NOR,McLaren,2020,Hungarian Grand Prix,Hungaroring,4122.248439558155,14.0,0.0033962048152295,1.5189999999999912,1.295500000000004,-0.030500000000003524,0.6790000000000092,0.05,0.0,0.05,0.3785,0.272,0.0,26.4,71.3,0,0,-0.9990774397082004,-0.7429799002383637,-0.04760497628108983,150.0,1.0,Permanent-Slow,3,0.3648854147213403,0.3510791558840007,0.28403542939465887,74.966,73.447,SOFT,2.0,Q3
NOR,McLaren,2020,Italian Grand Prix,Monza,5261.551646812222,11.0,0.0020906380357711,0.9329999999999927,1.295500000000004,-0.030500000000003524,1.0359999999999943,0.1,0.0,0.1,0.0,0.0,0.0,44.6,41.2,0,2,0.38666258986472024,-1.5677527631784072,-1.6053002230701332,120.0,2.0,Permanent-Fast,3,0.33590578802305193,0.3346529691806565,0.32944124279629167,79.82,78.887,SOFT,3.0,Q3
NOR,McLaren,2020,Portuguese Grand Prix,Portimao,4653.0,15.0,0.0032237266279819,0.855000000000004,1.295500000000004,-0.030500000000003524,0.9069999999999965,0.1,0.0,0.1,0.09,0.09,0.0,35.5,49.7,0,1,-0.3535217365559127,-0.4680556125916825,-0.25339180900199537,90.0,1.0,Permanent-Medium,3,0.2887443256036523,0.3848631031673155,0.3263925712290322,77.321,76.466,SOFT,3.0,Q3
NOR,McLaren,2020,Russian Grand Prix,Sochi Autodrom,5760.2985642132535,18.0,0.0031248380269432,1.5429999999999922,1.295500000000004,-0.030500000000003524,0.9069999999999965,0.05,0.0,0.05,0.18650000000000003,0.166,0.0,31.7,54.1,0,1,0.993290890099623,0.3567172503483611,-0.37137758056360215,5.0,2.0,Permanent-Medium,3,0.3664738763772658,0.3434575161286848,0.29006860749404934,92.847,91.304,SOFT,2.0,Q3
NOR,McLaren,2020,Sakhir Grand Prix,Bahrain International,5006.652008539475,15.0,0.0029960140977275,0.8170000000000002,1.295500000000004,-0.030500000000003524,0.9069999999999965,0.05,0.0,0.05,0.3975,0.264,0.0,26.8,76.7,0,1,0.07662692066868529,-0.4680556125916825,-0.5250797315138804,35.0,2.0,Permanent-Medium,2,0.34623759087721884,0.3479167435509466,0.3058456655718345,54.194,53.377,SOFT,2.0,Q2
NOR,McLaren,2020,Spanish Grand Prix,Barcelona-Catalunya,4348.990357163425,16.0,0.003679014825509,1.5,1.295500000000004,-0.030500000000003524,0.9069999999999965,0.05,0.0,0.05,0.011999999999999993,0.0,0.0,48.0,52.4,0,1,-0.7232901430454965,-0.1931313249450013,0.28982074233246696,110.0,1.0,Permanent-Medium,3,0.2808235172020134,0.3707384152353277,0.34843806756265894,77.084,75.584,SOFT,2.0,Q3
NOR,McLaren,2020,Styrian Grand Prix,Red Bull Ring,3999.68196710701,10.0,0.0025001987863632,0.6229999999999905,1.295500000000004,-0.030500000000003524,1.0359999999999943,2.75,2.5,0.25,4.1,0.40399999999999997,3.5,19.8,89.2,0,2,-1.148155635993153,-1.8426770508250885,-1.1166459125389459,700.0,2.0,Permanent-Fast,3,0.24613756883540688,0.44309606363450943,0.31076636753008363,78.448,77.825,WET,6.0,Q3
NOR,McLaren,2020,Turkish Grand Prix,Istanbul Park,5338.0,14.0,0.0026227051330086,7.179999999999993,1.295500000000004,-0.030500000000003524,1.0359999999999943,2.8,2.5,0.30000000000000004,0.7245,0.526,0.0,13.7,89.7,0,2,0.47964709349177603,-0.7429799002383637,-0.9704813831763092,130.0,1.0,Permanent-Fast,2,0.37577102092305015,0.35536995954586975,0.2688590195310801,114.945,107.765,WET,7.0,Q2
NOR,McLaren,2020,Tuscan Grand Prix,Mugello,5245.0,15.0,0.0028598665395614,1.4959999999999951,1.295500000000004,-0.030500000000003524,1.0359999999999943,0.05,0.0,0.05,0.0,0.0,0.0,44.8,40.8,0,2,0.36653074138311176,-0.4680556125916825,-0.6875198361136977,255.0,1.0,Permanent-Fast,2,0.3603079331941545,0.2736691022964509,0.3660229645093946,76.64,75.144,SOFT,2.0,Q2
NOR,McLaren,2021,Abu Dhabi Grand Prix,Yas Marina,5333.449274375974,21.0,0.0039374144047628,0.8220000000000027,0.943750000000005,-0.15200000000000813,0.9069999999999965,0.05,0.0,0.05,0.30650000000000005,0.24600000000000002,0.0,27.7,62.1,0,1,0.4741120237924506,1.1814901132884046,0.59812193588988,10.0,2.0,Permanent-Medium,3,0.20459176906102663,0.43221473272961863,0.3631934982093548,82.931,82.109,SOFT,2.0,Q3
NOR,McLaren,2021,Austrian Grand Prix,Red Bull Ring,3999.68196710701,10.0,0.0025001987863632,0.04800000000000182,0.943750000000005,-0.15200000000000813,1.0359999999999943,0.05,0.0,0.05,0.0,0.0,0.0,52.1,25.6,0,2,-1.148155635993153,-1.8426770508250885,-1.1166459125389459,700.0,2.0,Permanent-Fast,3,0.2526502320913311,0.44508217287667795,0.30226759503199097,63.768,63.72,SOFT,2.0,Q3
NOR,McLaren,2021,Azerbaijan Grand Prix,Baku City,4978.250124294395,20.0,0.0040174759203837,0.5289999999999964,0.943750000000005,-0.15200000000000813,1.3909999999999911,0.15000000000000002,0.0,0.15000000000000002,0.001999999999999993,0.0,0.0,44.4,50.4,1,2,0.042081570788943895,0.9065658256417235,0.6936447726344993,28.0,2.0,Street-Fast,3,0.3503985375490186,0.39943192428277974,0.2501695381682015,101.747,101.218,SOFT,4.0,Q3
NOR,McLaren,2021,Bahrain Grand Prix,Bahrain International,5006.652008539475,15.0,0.0029960140977275,0.9770000000000039,0.943750000000005,-0.15200000000000813,0.9069999999999965,0.05,0.0,0.05,0.14799999999999996,0.14799999999999996,0.0,32.6,43.6,0,1,0.07662692066868529,-0.4680556125916825,-0.5250797315138804,35.0,2.0,Permanent-Medium,3,0.3181363505012559,0.4296685709204881,0.2521950785782559,89.974,88.997,SOFT,2.0,Q3
NOR,McLaren,2021,Belgian Grand Prix,Spa-Francorchamps,6775.131165030146,19.0,0.0028043737511782,0.0,0.943750000000005,-0.15200000000000813,1.0359999999999943,1.55,1.5,0.05,0.6575,0.452,0.0,17.4,91.1,0,2,2.227636715963657,0.6316415379950423,-0.7537292817396346,300.0,2.0,Permanent-Fast,3,0.28309416074121957,0.4491790562378798,0.2677267830209007,116.025,116.025,INTERMEDIATE,2.0,Q3
NOR,McLaren,2021,British Grand Prix,Silverstone,5729.156782444218,18.0,0.003141823602237,0.8740000000000094,0.943750000000005,-0.15200000000000813,1.0359999999999943,0.05,0.0,0.05,0.07899999999999999,0.057999999999999975,0.0,37.1,54.2,0,2,0.9554129895418016,0.3567172503483611,-0.3511117846537936,140.0,2.0,Permanent-Fast,3,0.3185035156564669,0.4062856024949078,0.2752108818486254,86.897,86.023,SOFT,2.0,Q3
NOR,McLaren,2021,Dutch Grand Prix,Zandvoort,4259.0,14.0,0.0032871566095327,1.5210000000000008,0.943750000000005,-0.15200000000000813,0.9069999999999965,0.05,0.0,0.05,0.18200000000000005,0.11,0.0,34.5,64.4,0,1,-0.8327458519410066,-0.7429799002383637,-0.1777123552044761,2.0,2.0,Permanent-Medium,2,0.34765502940090337,0.3412777320114763,0.3110672385876204,70.406,68.885,SOFT,2.0,Q2
NOR,McLaren,2021,Emilia Romagna Grand Prix,Imola,4909.0,19.0,0.003870442045223,0.30700000000000216,0.943750000000005,-0.15200000000000813,0.9069999999999965,0.05,0.0,0.05,0.24799999999999997,0.24799999999999997,0.0,27.6,37.3,0,1,-0.04214769204173995,0.6316415379950423,0.5182160070911476,37.0,1.0,Permanent-Medium,3,0.3168045183222249,0.3445756042720629,0.3386198774057121,74.718,74.411,SOFT,2.0,Q3
NOR,McLaren,2021,French Grand Prix,Paul Ricard,5247.8799638259,15.0,0.0028582970844219,1.2620000000000005,0.943750000000005,-0.15200000000000813,1.0359999999999943,0.05,0.0,0.05,0.0,0.0,0.0,42.0,44.7,0,2,0.37003365538516214,-0.4680556125916825,-0.6893923813172924,40.0,3.0,Permanent-Fast,3,0.2478301845439004,0.3040262131240959,0.4481436023320037,91.252,89.99,SOFT,2.0,Q3
NOR,McLaren,2021,Hungarian Grand Prix,Hungaroring,4122.248439558155,14.0,0.0033962048152295,0.9660000000000082,0.943750000000005,-0.15200000000000813,0.6790000000000092,0.05,0.0,0.05,0.0,0.0,0.0,59.9,45.0,0,0,-0.9990774397082004,-0.7429799002383637,-0.04760497628108983,150.0,1.0,Permanent-Slow,3,0.3622046213261766,0.35339399096681284,0.2844013877070105,76.385,75.419,SOFT,2.0,Q3
NOR,McLaren,2021,Italian Grand Prix,Monza,5261.551646812222,11.0,0.0020906380357711,0.4339999999999975,0.943750000000005,-0.15200000000000813,1.0359999999999943,0.05,0.0,0.05,0.19,0.19,0.0,30.5,43.7,0,2,0.38666258986472024,-1.5677527631784072,-1.6053002230701332,120.0,2.0,Permanent-Fast,3,0.3344084811661604,0.33545862556101463,0.3301328932728251,79.989,79.555,SOFT,2.0,Q3
NOR,McLaren,2021,Mexico City Grand Prix,Hermanos Rodriguez,4309.0,17.0,0.0039452309120445,1.597999999999999,0.943750000000005,-0.15200000000000813,0.9069999999999965,0.45,0.4,0.05,0.0,0.0,0.0,45.4,18.8,0,1,-0.7719306088718323,0.0817929627016799,0.6074479515566137,2240.0,2.0,Permanent-Medium,3,0.35458805003033317,0.3859925393362849,0.2594194106333819,77.473,75.875,MEDIUM,2.0,Q3
NOR,McLaren,2021,Monaco Grand Prix,Monaco,2982.89347053333,19.0,0.0063696542259026,0.2740000000000009,0.943750000000005,-0.15200000000000813,0.472999999999999,0.25,0.0,0.25,0.29800000000000004,0.18600000000000003,0.0,30.7,72.4,1,0,-2.3848804273745277,0.6316415379950423,3.5000710878223424,10.0,1.0,Street-Slow,3,0.2638487680543755,0.47039082412914185,0.2657604078164826,70.62,70.346,SOFT,6.0,Q3
NOR,McLaren,2021,Portuguese Grand Prix,Portimao,4653.0,15.0,0.0032237266279819,0.512999999999991,0.943750000000005,-0.15200000000000813,0.9069999999999965,0.1,0.0,0.1,0.07,0.07,0.0,36.5,41.6,0,1,-0.3535217365559127,-0.4680556125916825,-0.25339180900199537,90.0,1.0,Permanent-Medium,3,0.2887577885093207,0.38181215835679977,0.3294300531338796,78.481,77.968,SOFT,3.0,Q3
NOR,McLaren,2021,Qatar Grand Prix,Losail,5380.0,16.0,0.0029739776951672,0.9039999999999964,0.943750000000005,-0.15200000000000813,0.9069999999999965,0.05,0.0,0.05,0.3205,0.23,0.0,28.5,68.1,0,1,0.5307318976698825,-0.1931313249450013,-0.5513717604354108,20.0,2.0,Permanent-Medium,3,0.3263021374998471,0.336665402356511,0.33703246014364197,81.731,80.827,SOFT,2.0,Q3
NOR,McLaren,2021,Russian Grand Prix,Sochi Autodrom,5760.2985642132535,18.0,0.0031248380269432,0.0,0.943750000000005,-0.15200000000000813,0.9069999999999965,0.1,0.0,0.1,0.6255000000000001,0.47600000000000003,0.0,16.2,79.9,0,1,0.993290890099623,0.3567172503483611,-0.37137758056360215,5.0,2.0,Permanent-Medium,3,0.358034374908082,0.3400723579069152,0.3018932671850029,101.993,101.993,SOFT,3.0,Q3
NOR,McLaren,2021,Saudi Arabian Grand Prix,Jeddah,6174.0,27.0,0.0043731778425655,0.6690000000000111,0.943750000000005,-0.15200000000000813,1.3909999999999911,0.05,0.0,0.05,0.31799999999999995,0.19799999999999998,0.0,30.1,74.0,1,2,1.4964779576083713,2.8310358391684916,1.1180391446222482,15.0,3.0,Street-Fast,3,0.36427761397142205,0.3205148559764119,0.315207530052166,88.18,87.511,SOFT,2.0,Q3
NOR,McLaren,2021,Spanish Grand Prix,Barcelona-Catalunya,4348.990357163425,16.0,0.003679014825509,0.9549999999999983,0.943750000000005,-0.15200000000000813,0.9069999999999965,0.05,0.0,0.05,0.0,0.0,0.0,43.7,46.9,0,1,-0.7232901430454965,-0.1931313249450013,0.28982074233246696,110.0,1.0,Permanent-Medium,3,0.28096684514003295,0.3735198723228995,0.34551328253706753,77.696,76.741,SOFT,2.0,Q3
NOR,McLaren,2021,Styrian Grand Prix,Red Bull Ring,3999.68196710701,10.0,0.0025001987863632,0.27900000000000347,0.943750000000005,-0.15200000000000813,1.0359999999999943,0.05,0.0,0.05,0.0,0.0,0.0,52.2,27.4,0,2,-1.148155635993153,-1.8426770508250885,-1.1166459125389459,700.0,2.0,Permanent-Fast,3,0.25304117280099814,0.44291952588895817,0.30403930131004364,64.12,63.841,SOFT,2.0,Q3
NOR,McLaren,2021,São Paulo Grand Prix,Interlagos,4309.0,15.0,0.0034810860988628,1.0460000000000065,0.943750000000005,-0.15200000000000813,0.9069999999999965,0.05,0.0,0.05,0.48,0.32,0.0,24.0,82.0,0,1,-0.7719306088718323,-0.4680556125916825,0.05366841251622112,800.0,2.0,Permanent-Medium,3,0.25568280661061177,0.5101768628587996,0.23414033053058855,68.98,67.934,SOFT,2.0,Q3
NOR,McLaren,2021,Turkish Grand Prix,Istanbul Park,5338.0,14.0,0.0026227051330086,1.0859999999999985,0.943750000000005,-0.15200000000000813,1.0359999999999943,0.05,0.0,0.05,0.48650000000000004,0.324,0.0,23.8,82.5,0,2,0.47964709349177603,-0.7429799002383637,-0.9704813831763092,130.0,1.0,Permanent-Fast,3,0.37219191461991086,0.3526574076279867,0.27515067775210234,83.954,82.868,SOFT,2.0,Q3
NOR,McLaren,2021,United States Grand Prix,COTA,5337.916050454483,20.0,0.0037467805433727,0.9699999999999989,0.943750000000005,-0.15200000000000813,1.0359999999999943,0.45,0.4,0.05,0.09050000000000004,0.06400000000000006,0.0,36.8,55.3,0,2,0.4795449852514533,0.9065658256417235,0.37067324124127227,230.0,3.0,Permanent-Fast,3,0.2691734128674904,0.40133148700468685,0.3294951001278228,93.88,92.91,MEDIUM,2.0,Q3
NOR,McLaren,2022,Abu Dhabi Grand Prix,Yas Marina,5333.449274375974,21.0,0.0039374144047628,0.9450000000000074,1.4997499999999988,-0.211749999999995,0.9069999999999965,0.05,0.0,0.05,0.245,0.14,0.0,33.0,71.0,0,1,0.4741120237924506,1.1814901132884046,0.59812193588988,10.0,2.0,Permanent-Medium,3,0.20551144876074978,0.4305583409029244,0.3639302103363258,84.769,83.824,SOFT,2.0,Q3
NOR,McLaren,2022,Australian Grand Prix,Albert Park,4843.53245567963,14.0,0.0028904523977295,0.835000000000008,1.4997499999999988,-0.211749999999995,0.8379999999999939,0.05,0.0,0.05,0.315,0.26,0.0,27.0,61.0,1,1,-0.12177618446144439,-0.7429799002383637,-0.6510272976721347,31.0,2.0,Street-Medium,3,0.3436590727164149,0.22859357330724367,0.4277473539763414,78.703,77.868,SOFT,2.0,Q3
NOR,McLaren,2022,Austrian Grand Prix,Red Bull Ring,3999.68196710701,10.0,0.0025001987863632,1.3460000000000036,1.4997499999999988,-0.211749999999995,1.0359999999999943,0.05,0.0,0.05,0.06200000000000003,0.06200000000000003,0.0,36.9,33.0,0,2,-1.148155635993153,-1.8426770508250885,-1.1166459125389459,700.0,2.0,Permanent-Fast,2,0.2527966229458767,0.44293683099653247,0.30426654605759085,66.33,64.984,SOFT,2.0,Q2
NOR,McLaren,2022,Azerbaijan Grand Prix,Baku City,4978.250124294395,20.0,0.0040174759203837,2.0390000000000015,1.4997499999999988,-0.211749999999995,1.3909999999999911,0.05,0.0,0.05,0.20900000000000007,0.11400000000000006,0.0,34.3,69.0,1,2,0.042081570788943895,0.9065658256417235,0.6936447726344993,28.0,2.0,Street-Fast,2,0.3504516528366119,0.40121665796243644,0.24833168920095167,103.398,101.359,SOFT,2.0,Q2
NOR,McLaren,2022,Bahrain Grand Prix,Bahrain International,5006.652008539475,15.0,0.0029960140977275,1.4499999999999886,1.4997499999999988,-0.211749999999995,0.9069999999999965,0.05,0.0,0.05,0.32999999999999996,0.3,0.0,25.0,56.0,0,1,0.07662692066868529,-0.4680556125916825,-0.5250797315138804,35.0,2.0,Permanent-Medium,2,0.3211025128249717,0.4277345448221893,0.25116294235283887,92.008,90.558,SOFT,2.0,Q2
NOR,McLaren,2022,Belgian Grand Prix,Spa-Francorchamps,6775.131165030146,19.0,0.0028043737511782,1.9379999999999882,1.4997499999999988,-0.211749999999995,1.0359999999999943,0.05,0.0,0.05,0.556,0.386,0.0,20.7,84.0,0,2,2.227636715963657,0.6316415379950423,-0.7537292817396346,300.0,2.0,Permanent-Fast,3,0.29308826453793924,0.430991543800839,0.2759201916612217,105.603,103.665,SOFT,2.0,Q3
NOR,McLaren,2022,British Grand Prix,Silverstone,5729.156782444218,18.0,0.003141823602237,2.3859999999999957,1.4997499999999988,-0.211749999999995,1.0359999999999943,1.85,1.5,0.35000000000000003,0.5800000000000001,0.39,0.0,20.5,88.0,0,2,0.9554129895418016,0.3567172503483611,-0.3511117846537936,140.0,2.0,Permanent-Fast,3,0.3133133034526917,0.40574299364625915,0.2809437029010491,101.515,99.129,INTERMEDIATE,8.0,Q3
NOR,McLaren,2022,Canadian Grand Prix,Gilles Villeneuve,3927.405044134453,14.0,0.0035646947138566,12.766999999999996,1.4997499999999988,-0.211749999999995,0.9069999999999965,2.9,2.5,0.4,4.113,0.438,3.5,18.1,85.0,0,1,-1.2360664087705144,-0.7429799002383637,0.15342335743024896,22.0,2.0,Permanent-Medium,2,0.29383624263814767,0.3209023451619076,0.38526141219994475,94.066,81.299,WET,9.0,Q2
NOR,McLaren,2022,Dutch Grand Prix,Zandvoort,4259.0,14.0,0.0032871566095327,0.7740000000000009,1.4997499999999988,-0.211749999999995,0.9069999999999965,0.05,0.0,0.05,0.012000000000000028,0.012000000000000028,0.0,39.4,30.0,0,1,-0.8327458519410066,-0.7429799002383637,-0.1777123552044761,2.0,2.0,Permanent-Medium,3,0.3414280893188593,0.35158051633950166,0.306991394341639,71.116,70.342,SOFT,2.0,Q3
NOR,McLaren,2022,Emilia Romagna Grand Prix,Imola,4909.0,19.0,0.003870442045223,0.5009999999999906,1.4997499999999988,-0.211749999999995,0.9069999999999965,0.05,0.0,0.05,0.675,0.51,0.0,14.5,83.0,0,1,-0.04214769204173995,0.6316415379950423,0.5182160070911476,37.0,1.0,Permanent-Medium,3,0.32463994753701414,0.3415138598128483,0.33384619265013743,79.294,78.793,SOFT,2.0,Q3
NOR,McLaren,2022,French Grand Prix,Paul Ricard,5247.8799638259,15.0,0.0028582970844219,1.1599999999999966,1.4997499999999988,-0.211749999999995,1.0359999999999943,0.05,0.0,0.05,0.0,0.0,0.0,53.6,46.0,0,2,0.37003365538516214,-0.4680556125916825,-0.6893923813172924,40.0,3.0,Permanent-Fast,3,0.2498478789986092,0.30719749652294853,0.4429546244784423,92.032,90.872,SOFT,2.0,Q3
NOR,McLaren,2022,Hungarian Grand Prix,Hungaroring,4122.248439558155,14.0,0.0033962048152295,0.3920000000000101,1.4997499999999988,-0.211749999999995,0.6790000000000092,0.05,0.0,0.05,0.269,0.174,0.0,31.3,69.0,0,0,-0.9990774397082004,-0.7429799002383637,-0.04760497628108983,150.0,1.0,Permanent-Slow,3,0.3628566652522213,0.35537296352016867,0.28177037122760995,77.769,77.377,SOFT,2.0,Q3
NOR,McLaren,2022,Italian Grand Prix,Monza,5261.551646812222,11.0,0.0020906380357711,1.4230000000000018,1.4997499999999988,-0.211749999999995,1.0359999999999943,0.05,0.0,0.05,0.0,0.0,0.0,40.1,34.0,0,2,0.38666258986472024,-1.5677527631784072,-1.6053002230701332,120.0,2.0,Permanent-Fast,3,0.3316826828789958,0.3380932535791331,0.33022406354187095,81.584,80.161,SOFT,2.0,Q3
NOR,McLaren,2022,Japanese Grand Prix,Suzuka,5650.500064177964,18.0,0.0031855587639248,1.168999999999997,1.4997499999999988,-0.211749999999995,1.0359999999999943,0.05,0.0,0.05,0.31100000000000005,0.276,0.0,26.2,57.0,0,2,0.8597424407340858,0.3567172503483611,-0.29893057527368244,50.0,2.0,Permanent-Fast,3,0.3473633017585357,0.45336177644159037,0.199274921799874,90.473,89.304,SOFT,2.0,Q3
