Driver,Team,Year,Event,DriverNumber,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Stint,SpeedI1,SpeedI2,SpeedFL,SpeedST,TrackStatus,IsPersonalBest,LapStartTime,Session,LapTime_sec,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,QualiSegment,IsPushLap,CircuitName,Country,TrackType,Altitude_m,DRSZones,LapSpeedClass,TrackLength_m,NumCorners,CornerDensity,AvgCornerSpacing_m,SessionAvgSpeedST,PoleLapTime,GapToPole,SpeedClassNum,IsStreetCircuit,CircuitArchetype,TeamYearStrength,TeamCircuitStrength,DriverDelta,DriverSkillDelta,CompoundPenalty,TyreLifePenalty,TyreConditionScore,TrackTempPenalty,RainfallPenalty,HumidityPenalty,WeatherGripPenalty,NormTrackLength,NormNumCorners,NormCornerDensity,QualiSegmentNum,Sector1Time_s,Sector2Time_s,Sector3Time_s,S1_share,S2_share,S3_share,DriverCircuitAffinity,RelSpeedST,TeamChange,Rolling3Form,YoYImprovement,SampleWeight
ALB,Williams,2024,Saudi Arabian Grand Prix,23.0,0 days 00:01:28.980000,15.0,0 days 00:00:32.484000,0 days 00:00:28.125000,0 days 00:00:28.371000,SOFT,2.0,True,5.0,290.0,328.0,306.0,330.0,1.0,True,0 days 00:56:37.364000,Q,88.98,0 days 00:56:13.851000,25.2,56.0,1014.9,False,30.9,337.0,1.1,Q2,1.0,Jeddah,Saudi Arabia,Street,15.0,3.0,Fast,6174.0,27.0,0.0043731778425655,228.66666666666663,308.9307692307692,87.472,1.5080000000000098,2.0,1,Street-Fast,1.341750000000001,1.4915000000000092,-0.27299999999999613,-0.11374999999999602,0.0,0.05,0.05,0.18200000000000002,0.0,0.03,0.21200000000000002,1.4964779576083713,2.8310358391684916,1.1180391446222482,2,32.484,28.125,28.371,0.36507080242751183,0.3160822656776804,0.3188469318948078,1.6589999999999918,22.069230769230785,0,1.2166666666666686,0.13800000000000523,5.0
ALB,Williams,2024,Singapore Grand Prix,23.0,0 days 00:01:30.474000,11.0,0 days 00:00:26.839000,0 days 00:00:38.060000,0 days 00:00:25.575000,SOFT,2.0,True,4.0,311.0,277.0,255.0,303.0,1.0,True,0 days 00:52:21.934000,Q,90.474,0 days 00:52:27.781000,29.4,79.0,1007.7,False,32.1,188.0,1.0,Q2,1.0,Marina Bay,Singapore,Street,10.0,1.0,Slow,4956.5492831458605,23.0,0.0046403250903221,206.4655635414754,294.51724137931035,89.525,0.9489999999999981,0.0,1,Street-Slow,1.341750000000001,0.9524999999999935,-0.0034999999999882903,-0.11374999999999602,0.0,0.05,0.05,0.15799999999999997,0.0,0.145,0.30299999999999994,0.01568673220387009,1.731338688581767,1.436777339075894,2,26.839,38.06,25.575,0.2966487609700024,0.4206733426177687,0.2826778964122289,1.228500000000004,8.482758620689651,0,1.3520000000000039,0.13800000000000523,5.0
ALB,Williams,2024,Spanish Grand Prix,23.0,0 days 00:01:13.153000,5.0,0 days 00:00:21.819000,0 days 00:00:29.193000,0 days 00:00:22.141000,SOFT,2.0,True,2.0,288.0,303.0,281.0,321.0,1.0,True,0 days 00:26:50.822000,Q,73.153,0 days 00:26:59.433000,24.3,67.0,1003.8,False,37.3,35.0,1.4,Q1,1.0,Barcelona-Catalunya,Spain,Permanent,110.0,1.0,Medium,4348.990357163425,16.0,0.003679014825509,234.62367931817408,323.8072289156627,71.383,1.7700000000000102,1.0,0,Permanent-Medium,1.341750000000001,1.3855000000000075,-0.17799999999999727,-0.11374999999999602,0.0,0.05,0.05,0.054000000000000055,0.0,0.085,0.13900000000000007,-0.7232901430454965,-0.1931313249450013,0.28982074233246696,1,21.819,29.193,22.141,0.2982652796194278,0.3990677074077619,0.3026670129728104,1.3024999999999949,-1.8072289156626766,0,1.4423333333333375,0.13800000000000523,5.0
ALB,Williams,2024,São Paulo Grand Prix,23.0,0 days 00:01:24.657000,24.0,0 days 00:00:21.570000,0 days 00:00:44.941000,0 days 00:00:18.146000,SOFT,2.0,False,6.0,299.0,215.0,309.0,262.0,1.0,True,0 days 01:25:19.258000,Q,84.657,0 days 01:25:22.786000,20.5,94.0,927.8,True,23.7,281.0,0.6,Q3,1.0,Interlagos,Brazil,Permanent,800.0,2.0,Medium,4309.0,15.0,0.0034810860988628,287.26666666666665,235.41304347826087,83.405,1.2519999999999953,1.0,0,Permanent-Medium,1.341750000000001,1.3855000000000075,-3.3064999999999998,-0.11374999999999602,0.0,0.05,0.05,0.326,3.5,0.22,4.046,-0.7719306088718323,-0.4680556125916825,0.05366841251622112,3,21.57,44.941,18.146,0.25479287005209256,0.5308598225781684,0.2143473073697391,1.3024999999999949,26.586956521739125,0,1.409000000000006,0.13800000000000523,5.0
ALB,Williams,2024,United States Grand Prix,23.0,0 days 00:01:34.051000,7.0,0 days 00:00:25.332000,0 days 00:00:37.720000,0 days 00:00:30.999000,SOFT,2.0,True,3.0,235.0,188.0,210.0,329.0,1.0,True,0 days 00:28:53.345000,Q,94.051,0 days 00:28:32.702000,28.9,37.0,1005.4,False,39.7,152.0,0.9,Q1,1.0,COTA,USA,Permanent,230.0,3.0,Fast,5337.916050454483,20.0,0.0037467805433727,246.57822310725783,319.2317073170732,92.33,1.7210000000000036,2.0,0,Permanent-Fast,1.341750000000001,1.5615000000000023,-0.00549999999999784,-0.11374999999999602,0.0,0.05,0.05,0.005999999999999943,0.0,0.0,0.005999999999999943,0.4795449852514533,0.9065658256417235,0.37067324124127227,1,25.332,37.72,30.999,0.2693432286738046,0.4010589999043072,0.3295977714218881,1.4550000000000054,9.768292682926813,0,1.3236666666666679,0.13800000000000523,5.0
ALO,Alpine,2021,Abu Dhabi Grand Prix,14.0,0 days 00:01:23.460000,8.0,0 days 00:00:17.042000,0 days 00:00:36.169000,0 days 00:00:30.249000,SOFT,2.0,True,3.0,292.0,319.0,223.0,324.0,1.0,True,0 days 00:48:05.515000,Q,83.46,0 days 00:47:59.134000,25.0,59.6,1018.6,False,28.8,279.0,0.2,Q2,1.0,Yas Marina,UAE,Permanent,10.0,2.0,Medium,5333.449274375974,21.0,0.0039374144047628,246.1281100296099,292.2992125984252,82.109,1.350999999999999,1.0,0,Permanent-Medium,1.252750000000006,1.2384999999999948,0.03549999999999898,-0.027499999999996305,0.0,0.05,0.05,0.22399999999999998,0.0,0.04800000000000001,0.27199999999999996,0.4741120237924506,1.1814901132884046,0.59812193588988,2,17.042,36.169,30.249,0.20419362568895283,0.4333692786963815,0.3624370956146657,1.0629999999999882,32.700787401574814,0,1.2600000000000051,0.0,2.0
ALO,Alpine,2021,Austrian Grand Prix,14.0,0 days 00:01:04.472000,2.0,0 days 00:00:16.296000,0 days 00:00:28.662000,0 days 00:00:19.514000,SOFT,2.0,True,1.0,317.0,248.0,288.0,314.0,1.0,True,0 days 00:24:58.214000,Q,64.472,0 days 00:25:26.835000,25.6,27.9,936.5,False,52.0,62.0,0.2,Q3,1.0,Red Bull Ring,Austria,Permanent,700.0,2.0,Fast,3999.68196710701,10.0,0.0025001987863632,391.8909347110944,289.9583333333333,63.72,0.7519999999999953,2.0,0,Permanent-Fast,1.252750000000006,1.363000000000003,-0.28950000000000387,-0.027499999999996305,0.0,0.05,0.05,0.0,0.0,0.0,0.0,-1.148155635993153,-1.8426770508250885,-1.1166459125389459,3,16.296,28.662,19.514,0.25276088844769823,0.4445650825164413,0.30267402903586055,1.1725000000000065,25.041666666666686,0,1.350999999999999,0.0,2.0
ALO,Alpine,2021,Azerbaijan Grand Prix,14.0,0 days 00:01:42.195000,12.0,0 days 00:00:35.676000,0 days 00:00:41.076000,0 days 00:00:25.443000,SOFT,2.0,True,4.0,222.0,239.0,330.0,312.0,1.0,True,0 days 01:03:17.685000,Q,102.195,0 days 01:03:00.422000,25.5,48.8,1013.3,False,46.6,246.0,0.4,Q3,1.0,Baku City,Azerbaijan,Street,28.0,2.0,Fast,4978.250124294395,20.0,0.0040174759203837,246.1587014542076,305.40625,101.218,0.9769999999999897,2.0,1,Street-Fast,1.252750000000006,1.0589999999999975,-0.03900000000000148,-0.027499999999996305,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.042081570788943895,0.9065658256417235,0.6936447726344993,3,35.676,41.076,25.443,0.34909731395860855,0.40193747247908407,0.24896521356230736,0.9904999999999973,6.59375,0,1.0514999999999972,0.0,2.0
ALO,Alpine,2021,Bahrain Grand Prix,14.0,0 days 00:01:30.249000,14.0,0 days 00:00:28.747000,0 days 00:00:38.806000,0 days 00:00:22.696000,SOFT,2.0,True,5.0,244.0,268.0,288.0,311.0,1.0,True,0 days 01:14:38.255000,Q,90.249,0 days 01:14:38.733000,28.3,43.6,1010.3,False,32.6,2.0,1.0,Q3,1.0,Bahrain International,Bahrain,Permanent,35.0,2.0,Medium,5006.652008539475,15.0,0.0029960140977275,305.8343408970475,312.45454545454544,88.997,1.2519999999999953,1.0,0,Permanent-Medium,1.252750000000006,1.2384999999999948,-0.7375000000000114,-0.027499999999996305,0.0,0.05,0.05,0.14799999999999996,0.0,0.0,0.14799999999999996,0.07662692066868529,-0.4680556125916825,-0.5250797315138804,3,28.747,38.806,22.696,0.3185298452060411,0.4299881439129519,0.251482010881007,1.0629999999999882,1.545454545454561,0,1.0266666666666613,0.0,2.0
ALO,Alpine,2021,Belgian Grand Prix,14.0,0 days 00:01:58.205000,15.0,0 days 00:00:32.717000,0 days 00:00:53.614000,0 days 00:00:31.874000,INTERMEDIATE,2.0,True,4.0,310.0,183.0,209.0,301.0,1.0,True,0 days 01:06:55.409000,Q,118.205,0 days 01:07:11.011000,14.9,91.2,970.9,False,17.4,334.0,0.5,Q2,1.0,Spa-Francorchamps,Belgium,Permanent,300.0,2.0,Fast,6775.131165030146,19.0,0.0028043737511782,354.919340043483,278.6369426751592,116.025,2.1799999999999926,2.0,0,Permanent-Fast,1.252750000000006,1.363000000000003,0.42549999999999955,-0.027499999999996305,1.5,0.05,1.55,0.452,0.0,0.20600000000000002,0.658,2.227636715963657,0.6316415379950423,-0.7537292817396346,2,32.717,53.614,31.874,0.27678186201937316,0.45356795397825816,0.2696501840023688,1.1725000000000065,22.36305732484078,0,0.9936666666666601,0.0,2.0
ALO,Alpine,2021,British Grand Prix,14.0,0 days 00:01:27.245000,11.0,0 days 00:00:27.655000,0 days 00:00:35.562000,0 days 00:00:24.028000,SOFT,2.0,True,4.0,317.0,268.0,250.0,324.0,1.0,True,0 days 00:53:37.109000,Q,87.245,0 days 00:53:48.736000,24.9,54.7,1009.9,False,38.0,351.0,0.6,Q2,1.0,Silverstone,UK,Permanent,140.0,2.0,Fast,5729.156782444218,18.0,0.003141823602237,308.38119142432896,313.5206611570248,86.023,1.2220000000000084,2.0,0,Permanent-Fast,1.252750000000006,1.363000000000003,-0.04749999999999943,-0.027499999999996305,0.0,0.05,0.05,0.04,0.0,0.023500000000000014,0.06350000000000001,0.9554129895418016,0.3567172503483611,-0.3511117846537936,2,27.655,35.562,24.028,0.3169809158117944,0.40761075133245456,0.275408332855751,1.1725000000000065,10.47933884297521,0,1.4696666666666591,0.0,2.0
ALO,Alpine,2021,Dutch Grand Prix,14.0,0 days 00:01:09.956000,12.0,0 days 00:00:24.329000,0 days 00:00:23.942000,0 days 00:00:21.685000,SOFT,2.0,True,5.0,276.0,253.0,272.0,311.0,1.0,True,0 days 01:33:12.552000,Q,69.956,0 days 01:33:36.514000,19.7,60.1,1018.7,False,35.1,38.0,0.6,Q3,1.0,Zandvoort,Netherlands,Permanent,2.0,2.0,Medium,4259.0,14.0,0.0032871566095327,304.2142857142857,311.0,68.885,1.070999999999998,1.0,0,Permanent-Medium,1.252750000000006,1.2384999999999948,0.01850000000000307,-0.027499999999996305,0.0,0.05,0.05,0.09799999999999998,0.0,0.05050000000000001,0.1485,-0.8327458519410066,-0.7429799002383637,-0.1777123552044761,3,24.329,23.942,21.685,0.34777574475384526,0.34224369603750926,0.3099805592086454,1.0629999999999882,0.0,0,1.5513333333333321,0.0,2.0
ALO,Alpine,2021,Emilia Romagna Grand Prix,14.0,0 days 00:01:15.593000,13.0,0 days 00:00:24.072000,0 days 00:00:26.120000,0 days 00:00:25.401000,SOFT,2.0,True,5.0,276.0,253.0,272.0,311.0,1.0,True,0 days 01:03:51.498000,Q,75.593,0 days 01:03:36.703000,14.4,35.8,1010.1,False,29.1,76.0,0.5,Q2,1.0,Imola,Italy,Permanent,37.0,1.0,Medium,4909.0,19.0,0.003870442045223,258.3684210526316,311.0,74.411,1.1820000000000022,1.0,0,Permanent-Medium,1.252750000000006,1.2384999999999948,0.23799999999999955,-0.027499999999996305,0.0,0.05,0.05,0.21799999999999997,0.0,0.0,0.21799999999999997,-0.04214769204173995,0.6316415379950423,0.5182160070911476,2,24.072,26.12,25.401,0.31844218380008726,0.3455346394507428,0.33602317674916987,1.0629999999999882,0.0,0,1.4909999999999997,0.0,2.0
ALO,Alpine,2021,French Grand Prix,14.0,0 days 00:01:31.340000,16.0,0 days 00:00:22.578000,0 days 00:00:27.772000,0 days 00:00:40.990000,SOFT,2.0,True,6.0,126.0,278.0,299.0,326.0,1.0,True,0 days 01:23:26.270000,Q,91.34,0 days 01:23:46.360000,29.2,44.7,966.9,False,42.0,120.0,0.5,Q3,1.0,Paul Ricard,France,Permanent,40.0,3.0,Fast,5247.8799638259,15.0,0.0028582970844219,343.1152226897838,315.2077922077922,89.99,1.3500000000000085,2.0,0,Permanent-Fast,1.252750000000006,1.363000000000003,-0.1980000000000075,-0.027499999999996305,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.37003365538516214,-0.4680556125916825,-0.6893923813172924,3,22.578,27.772,40.99,0.24718633676373986,0.30405079921173633,0.44876286402452376,1.1725000000000065,12.792207792207819,0,1.158333333333336,0.0,2.0
ALO,Alpine,2021,Hungarian Grand Prix,14.0,0 days 00:01:16.541000,8.0,0 days 00:00:27.746000,0 days 00:00:27.184000,0 days 00:00:21.611000,SOFT,2.0,True,3.0,276.0,252.0,257.0,298.0,1.0,True,0 days 01:01:29.053000,Q,76.541,0 days 01:01:24.657000,29.3,45.0,982.9,False,59.9,307.0,1.0,Q3,1.0,Hungaroring,Hungary,Permanent,150.0,1.0,Slow,4122.248439558155,14.0,0.0033962048152295,230.29459504961537,297.2717391304348,75.419,1.1219999999999999,0.0,0,Permanent-Slow,1.252750000000006,1.1780000000000044,-0.056000000000011596,-0.027499999999996305,0.0,0.05,0.05,0.0,0.0,0.0,0.0,-0.9990774397082004,-0.7429799002383637,-0.04760497628108983,3,27.746,27.184,21.611,0.3624985301995009,0.3551560601507689,0.2823454096497302,0.6715000000000018,1.7282608695651902,0,1.201000000000003,0.0,2.0
ALO,Alpine,2021,Italian Grand Prix,14.0,0 days 00:01:21.069000,10.0,0 days 00:00:27.017000,0 days 00:00:27.143000,0 days 00:00:26.909000,SOFT,2.0,True,4.0,324.0,333.0,312.0,336.0,1.0,True,0 days 00:53:56.521000,Q,81.069,0 days 00:54:01.756000,25.2,42.7,995.3,False,31.2,55.0,0.0,Q2,1.0,Monza,Italy,Permanent,120.0,2.0,Fast,5261.551646812222,11.0,0.0020906380357711,436.9389384616605,321.02830188679246,79.555,1.5139999999999958,2.0,0,Permanent-Fast,1.252750000000006,1.363000000000003,-0.016999999999995907,-0.027499999999996305,0.0,0.05,0.05,0.17600000000000002,0.0,0.0,0.17600000000000002,0.38666258986472024,-1.5677527631784072,-1.6053002230701332,2,27.017,27.143,26.909,0.3332593223056903,0.33481355388619577,0.3319271238081141,1.1725000000000065,14.971698113207538,0,1.2180000000000035,0.0,2.0
ALO,Alpine,2021,Mexico City Grand Prix,14.0,0 days 00:01:18.452000,4.0,0 days 00:00:27.926000,0 days 00:00:30.283000,0 days 00:00:20.243000,SOFT,2.0,True,2.0,313.0,295.0,252.0,342.0,1.0,True,0 days 00:54:25.056000,Q,78.452,0 days 00:54:52.619000,21.8,19.8,783.5,False,45.6,252.0,0.3,Q1,1.0,Hermanos Rodriguez,Mexico,Permanent,2240.0,2.0,Medium,4309.0,17.0,0.0039452309120445,253.4705882352941,318.1913043478261,75.875,2.576999999999998,1.0,0,Permanent-Medium,1.252750000000006,1.2384999999999948,0.1629999999999967,-0.027499999999996305,0.0,0.05,0.05,0.0,0.0,0.0,0.0,-0.7719306088718323,0.0817929627016799,0.6074479515566137,1,27.926,30.283,20.243,0.35596288176209656,0.3860067302299495,0.2580303880079539,1.0629999999999882,23.808695652173924,0,1.328666666666668,0.0,2.0
ALO,Alpine,2021,Monaco Grand Prix,14.0,0 days 00:01:12.205000,11.0,0 days 00:00:19.098000,0 days 00:00:33.784000,0 days 00:00:19.323000,SOFT,5.0,True,2.0,221.0,203.0,268.0,280.0,1.0,True,0 days 00:32:37.400000,Q,72.205,0 days 00:32:20.236000,19.2,69.0,1012.9,False,32.7,298.0,0.2,Q1,1.0,Monaco,Monaco,Street,10.0,1.0,Slow,2982.89347053333,19.0,0.0063696542259026,155.08342582215062,266.04597701149424,70.346,1.8589999999999947,0.0,1,Street-Slow,1.252750000000006,1.4994999999999976,0.35949999999999704,-0.027499999999996305,0.0,0.2,0.2,0.14599999999999994,0.0,0.095,0.24099999999999994,-2.3848804273745277,0.6316415379950423,3.5000710878223424,1,19.098,33.784,19.323,0.26449691849594903,0.46789003531611384,0.26761304618793713,0.688999999999993,13.954022988505756,0,1.7376666666666647,0.0,2.0
ALO,Alpine,2021,Portuguese Grand Prix,14.0,0 days 00:01:19.456000,11.0,0 days 00:00:23.002000,0 days 00:00:30.455000,0 days 00:00:25.999000,SOFT,2.0,True,4.0,276.0,253.0,272.0,311.0,1.0,True,0 days 00:54:02.073000,Q,79.456,0 days 00:53:59.673000,18.2,43.4,1005.5,False,35.7,1.0,0.6,Q2,1.0,Portimao,Portugal,Permanent,90.0,1.0,Medium,4653.0,15.0,0.0032237266279819,310.2,311.0,77.968,1.4879999999999995,1.0,0,Permanent-Medium,1.252750000000006,1.2384999999999948,0.4350000000000023,-0.027499999999996305,0.0,0.05,0.05,0.08599999999999995,0.0,0.0,0.08599999999999995,-0.3535217365559127,-0.4680556125916825,-0.25339180900199537,2,23.002,30.455,25.999,0.28949355618203787,0.3832938985098671,0.32721254530809507,1.0629999999999882,0.0,0,1.9833333333333296,0.0,2.0
ALO,Alpine,2021,Qatar Grand Prix,14.0,0 days 00:01:21.670000,14.0,0 days 00:00:26.606000,0 days 00:00:27.355000,0 days 00:00:27.709000,SOFT,2.0,True,5.0,252.0,277.0,311.0,327.0,1.0,True,0 days 01:06:53.671000,Q,81.67,0 days 01:06:31.664000,25.6,67.9,1009.7,False,28.6,0.0,0.1,Q3,1.0,Losail,Qatar,Permanent,20.0,2.0,Medium,5380.0,16.0,0.0029739776951672,336.25,315.4274193548387,80.827,0.8430000000000035,1.0,0,Permanent-Medium,1.252750000000006,1.2384999999999948,-0.17100000000000648,-0.027499999999996305,0.0,0.05,0.05,0.22799999999999998,0.0,0.08950000000000002,0.3175,0.5307318976698825,-0.1931313249450013,-0.5513717604354108,3,26.606,27.355,27.709,0.3257744581853802,0.33494551242806414,0.33928002938655566,1.0629999999999882,11.572580645161281,0,1.9746666666666641,0.0,2.0
ALO,Alpine,2021,Russian Grand Prix,14.0,0 days 00:01:44.204000,24.0,0 days 00:00:36.957000,0 days 00:00:35.133000,0 days 00:00:32.114000,SOFT,3.0,True,6.0,259.0,298.0,147.0,292.0,12.0,True,0 days 01:14:35.763000,Q,104.204,0 days 01:14:06.661000,14.0,79.9,1016.3,False,16.2,304.0,0.4,Q3,1.0,Sochi Autodrom,Russia,Permanent,5.0,2.0,Medium,5760.2985642132535,18.0,0.0031248380269432,312.85365949038703,275.2056074766355,101.993,2.2109999999999985,1.0,0,Permanent-Medium,1.252750000000006,1.2384999999999948,-0.8305000000000007,-0.027499999999996305,0.0,0.1,0.1,0.47600000000000003,0.0,0.14950000000000002,0.6255000000000001,0.993290890099623,0.3567172503483611,-0.37137758056360215,3,36.957,35.133,32.114,0.35466008982380715,0.33715596330275227,0.30818394687344053,1.0629999999999882,16.79439252336448,0,1.3966666666666658,0.0,2.0
ALO,Alpine,2021,Saudi Arabian Grand Prix,14.0,0 days 00:01:28.920000,16.0,0 days 00:00:32.470000,0 days 00:00:28.434000,0 days 00:00:28.016000,MEDIUM,6.0,True,3.0,290.0,310.0,303.0,317.0,12.0,True,0 days 00:53:47.667000,Q,88.92,0 days 00:53:35.482000,28.2,72.8,1013.8,False,30.9,156.0,0.8,Q2,1.0,Jeddah,Saudi Arabia,Street,15.0,3.0,Fast,6174.0,27.0,0.0043731778425655,228.66666666666663,279.29100529100526,87.511,1.409000000000006,2.0,1,Street-Fast,1.252750000000006,1.0589999999999975,0.17300000000000182,-0.027499999999996305,0.4,0.25,0.65,0.18200000000000002,0.0,0.11399999999999999,0.29600000000000004,1.4964779576083713,2.8310358391684916,1.1180391446222482,2,32.47,28.434,28.016,0.36515969410706256,0.31977058029689615,0.3150697255960414,0.9904999999999973,42.70899470899474,0,1.5140000000000005,0.0,2.0
ALO,Alpine,2021,Spanish Grand Prix,14.0,0 days 00:01:17.966000,8.0,0 days 00:00:21.928000,0 days 00:00:29.124000,0 days 00:00:26.914000,SOFT,2.0,True,3.0,284.0,302.0,282.0,314.0,1.0,True,0 days 00:56:17.204000,Q,77.966,0 days 00:56:27.372000,25.2,48.3,1002.5,False,44.5,172.0,0.6,Q3,1.0,Barcelona-Catalunya,Spain,Permanent,110.0,1.0,Medium,4348.990357163425,16.0,0.003679014825509,234.62367931817408,307.32954545454544,76.741,1.2249999999999943,1.0,0,Permanent-Medium,1.252750000000006,1.2384999999999948,0.19299999999999784,-0.027499999999996305,0.0,0.05,0.05,0.0,0.0,0.0,0.0,-0.7232901430454965,-0.1931313249450013,0.28982074233246696,3,21.928,29.124,26.914,0.28125080163148036,0.3735474437575353,0.34520175461098423,1.0629999999999882,9.670454545454561,0,1.4876666666666694,0.0,2.0
ALO,Alpine,2021,Styrian Grand Prix,14.0,0 days 00:01:04.574000,17.0,0 days 00:00:16.428000,0 days 00:00:28.477000,0 days 00:00:19.669000,SOFT,2.0,True,6.0,319.0,246.0,286.0,312.0,1.0,True,0 days 01:14:39.162000,Q,64.574,0 days 01:14:24.534000,26.0,27.4,938.4,False,52.2,80.0,0.4,Q3,1.0,Red Bull Ring,Austria,Permanent,700.0,2.0,Fast,3999.68196710701,10.0,0.0025001987863632,391.8909347110944,278.8484848484849,63.841,0.732999999999997,2.0,0,Permanent-Fast,1.252750000000006,1.363000000000003,-0.32150000000000034,-0.027499999999996305,0.0,0.05,0.05,0.0,0.0,0.0,0.0,-1.148155635993153,-1.8426770508250885,-1.1166459125389459,3,16.428,28.477,19.669,0.2544057979991947,0.4409979248613993,0.30459627713940596,1.1725000000000065,36.15151515151513,0,1.6149999999999995,0.0,2.0
ALO,Alpine,2021,São Paulo Grand Prix,14.0,0 days 00:01:09.113000,18.0,0 days 00:00:17.748000,0 days 00:00:35.131000,0 days 00:00:16.234000,SOFT,2.0,True,6.0,320.0,264.0,317.0,321.0,1.0,True,0 days 01:13:38.566000,Q,69.113,0 days 01:13:10.389000,15.5,81.5,930.4,False,24.1,176.0,0.5,Q3,1.0,Interlagos,Brazil,Permanent,800.0,2.0,Medium,4309.0,15.0,0.0034810860988628,287.26666666666665,306.3720930232558,67.934,1.179000000000002,1.0,0,Permanent-Medium,1.252750000000006,1.2384999999999948,-0.0379999999999967,-0.027499999999996305,0.0,0.05,0.05,0.318,0.0,0.1575,0.47550000000000003,-0.7719306088718323,-0.4680556125916825,0.05366841251622112,3,17.748,35.131,16.234,0.2567968399577504,0.5083124737748326,0.23489068626741716,1.0629999999999882,21.627906976744214,0,1.1223333333333325,0.0,2.0
ALO,Alpine,2021,Turkish Grand Prix,14.0,0 days 00:01:23.477000,23.0,0 days 00:00:30.762000,0 days 00:00:29.592000,0 days 00:00:23.123000,SOFT,2.0,True,6.0,276.0,253.0,272.0,311.0,1.0,True,0 days 01:11:09.493000,Q,83.477,0 days 01:10:45.906000,18.3,82.5,1004.7,False,23.8,95.0,0.8,Q3,1.0,Istanbul Park,Turkey,Permanent,130.0,1.0,Fast,5338.0,14.0,0.0026227051330086,381.2857142857143,311.0,82.868,0.6090000000000089,2.0,0,Permanent-Fast,1.252750000000006,1.363000000000003,-0.6825000000000045,-0.027499999999996305,0.0,0.05,0.05,0.324,0.0,0.1625,0.48650000000000004,0.47964709349177603,-0.7429799002383637,-0.9704813831763092,3,30.762,29.592,23.123,0.3685086910166872,0.3544928543191537,0.276998454664159,1.1725000000000065,0.0,0,1.0456666666666645,0.0,2.0
ALO,Alpine,2021,United States Grand Prix,14.0,0 days 00:01:35.756000,5.0,0 days 00:00:25.805000,0 days 00:00:38.456000,0 days 00:00:31.495000,SOFT,2.0,True,2.0,232.0,191.0,212.0,312.0,21.0,True,0 days 00:32:17.395000,Q,95.756,0 days 00:32:25.072000,30.1,54.3,991.8,False,37.5,149.0,1.3,Q2,1.0,COTA,USA,Permanent,230.0,3.0,Fast,5337.916050454483,20.0,0.0037467805433727,246.57822310725783,307.59493670886076,92.91,2.8460000000000036,2.0,0,Permanent-Fast,1.252750000000006,1.363000000000003,0.18950000000000955,-0.027499999999996305,0.0,0.05,0.05,0.05,0.0,0.021499999999999988,0.0715,0.4795449852514533,0.9065658256417235,0.37067324124127227,2,25.805,38.456,31.495,0.26948702953339737,0.4016040770291157,0.32890889343748697,1.1725000000000065,7.405063291139243,0,0.8403333333333359,0.0,2.0
ALO,Alpine,2022,Abu Dhabi Grand Prix,14.0,0 days 00:01:25.096000,11.0,0 days 00:00:17.321000,0 days 00:00:36.722000,0 days 00:00:31.053000,SOFT,2.0,True,4.0,290.0,320.0,218.0,326.0,1.0,True,0 days 00:48:59.286000,Q,85.096,0 days 00:48:52.096000,28.7,71.0,1014.9,False,33.1,23.0,1.8,Q2,1.0,Yas Marina,UAE,Permanent,10.0,2.0,Medium,5333.449274375974,21.0,0.0039374144047628,246.1281100296099,304.15238095238095,83.824,1.2720000000000056,1.0,0,Permanent-Medium,1.3154999999999966,1.2294999999999945,0.13300000000000978,-0.07325000000000159,0.0,0.05,0.05,0.13799999999999998,0.0,0.105,0.243,0.4741120237924506,1.1814901132884046,0.59812193588988,2,17.321,36.722,31.053,0.20354658268308734,0.43153614740998403,0.36491726990692863,1.0629999999999882,22.847619047619048,0,1.2600000000000051,0.1250000000000071,2.5
ALO,Alpine,2022,Australian Grand Prix,14.0,0 days 00:01:18.815000,8.0,0 days 00:00:27.015000,0 days 00:00:17.780000,0 days 00:00:34.020000,SOFT,2.0,True,3.0,284.0,307.0,303.0,322.0,12.0,True,0 days 01:01:40.784000,Q,78.815,0 days 01:01:23.575000,23.0,59.0,1017.4,False,29.0,308.0,0.4,Q3,1.0,Albert Park,Australia,Street,31.0,2.0,Medium,4843.53245567963,14.0,0.0028904523977295,343.1039358333313,294.24242424242425,77.868,0.9470000000000027,1.0,1,Street-Medium,1.3154999999999966,1.193000000000012,-0.12300000000000466,-0.07325000000000159,0.0,0.05,0.05,0.22,0.0,0.045,0.265,-0.12177618446144439,-0.7429799002383637,-0.6510272976721347,3,27.015,17.78,34.02,0.3427647021506059,0.22559157520776504,0.4316437226416292,0.8709999999999951,27.75757575757575,0,1.2720000000000056,0.1250000000000071,2.5
